changestimulusstate_id,hunger_arausal,sleep_arausal,pain_arausal,fear_arausal
263194,1.4754999999999956,0.1815,0,0
263466,0.7189999999999666,0.1815,0,0
264459,1.5150000000000017,0.18292216396275096,0,0
264614,1.4814999999999958,0.182515705379539,0,0
264643,1.4814999999999958,0.18,0,0
264967,1.4829999999999959,0.18253139525976458,0,0
264976,1.484499999999996,0.18403139525976459,0,0
266071,0.7324999999999661,0.1815,0,0
266445,0.735499999999966,0.1815,0,0
267002,0.7369999999999659,0.1815,0,0
268198,1.5405000000000026,0.19199260497735574,0,0
268472,0.7459999999999656,0.1815,0,0
268682,0.7489999999999655,0.1815,0,0
268698,0.7489999999999655,0.18299605735065722,0,0
270202,0.7534999999999653,0.185998766644397,0,0
270351,0.7579999999999651,0.18449975328018287,0,0
270391,0.7594999999999651,0.18899654762669857,0,0
270549,0.760999999999965,0.1815,0,0
271081,1.5585000000000033,0.18,0,0
271527,0.7639999999999649,0.1815,0,0
271624,1.511499999999997,0.18280645352682645,0,0
272460,1.511499999999997,0.18,0,0
272646,1.5630000000000035,0.18887617908201917,0,0
272973,1.5645000000000036,0.18,0,0
273162,1.5645000000000036,0.18,0,0
273174,1.5645000000000036,0.18,0,0
273310,0.7804999999999643,0.18443815334002195,0,0
273500,1.5174999999999972,0.18,0,0
274119,1.5204999999999973,0.1815,0,0
274356,1.5660000000000036,0.1815,0,0
274406,0.789499999999964,0.18728033412757583,0,0
274502,1.5675000000000037,0.18443815334002195,0,0
274617,1.5219999999999974,0.18576031215620306,0,0
274894,1.5690000000000037,0.188790688316275,0,0
276044,0.7984999999999637,0.18,0,0
276076,0.7999999999999636,0.1815,0,0
276178,1.5840000000000043,0.18281871199487437,0,0
279247,0.816499999999963,0.18,0,0
279373,0.817999999999963,0.1815,0,0
279846,0.8209999999999629,0.18782710722157372,0,0
286051,1.6260000000000059,0.18240630934270718,0,0
286617,0.8614999999999614,0.18219354647317354,0,0
288816,1.5879999999999999,0.18,0,0
289545,1.5879999999999999,0.18,0,0
289986,1.6365000000000063,0.18,0,0
291276,0.89899999999996,0.19561664675734136,0,0
291989,1.6455000000000066,0.18,0,0
292042,1.6030000000000004,0.1815,0,0
292977,0.9094999999999597,0.18,0,0
293214,0.9109999999999596,0.18200394264934275,0,0
293533,0.9124999999999596,0.18,0,0
293945,1.6590000000000071,0.18,0,0
294266,1.6605000000000072,0.18,0,0
294249,0.9199999999999593,0.1880720749374802,0,0
295784,1.6665000000000074,0.1841474650237471,0,0
297060,1.683000000000008,0.18603660641310202,0,0
297486,0.9394999999999586,0.1863446103376089,0,0
297501,1.6965000000000086,0.18200221901769845,0,0
297565,0.9409999999999585,0.18848012602389816,0,0
193739,0.30949999999997424,0.18950148007542011,0,0
194099,0.31849999999997425,0.18805645957026348,0,0
194413,1.091499999999981,0.18,0,0
194752,1.0949999999999858,0.18200098663578584,0,0
194757,1.0964999999999858,0.18350098663578585,0,0
194762,1.0964999999999858,0.1840032056534843,0,0
194767,1.0979999999999859,0.1855032056534843,0,0
194772,1.0979999999999859,0.18600714830282705,0,0
194777,1.099499999999986,0.18750714830282705,0,0
194782,1.099499999999986,0.18801330413252948,0,0
194787,1.099499999999986,0.18,0,0
194793,1.100999999999986,0.1815,0,0
194923,1.0959999999999812,0.18603660641310196,0,0
195160,0.32299999999997425,0.1815,0,0
195457,0.32449999999997425,0.18353511175705586,0,0
196406,1.1114999999999864,0.1815,0,0
196551,1.1064999999999816,0.18,0,0
196670,1.1064999999999816,0.18,0,0
196690,1.1129999999999864,0.18204758647376695,0,0
196975,0.33049999999997426,0.1815,0,0
197918,1.1219999999999868,0.18,0,0
198679,0.34399999999997427,0.1864396887427316,0,0
198963,0.3469999999999743,0.19010903281006974,0,0
199837,1.1199999999999821,0.18,0,0
200099,0.3559999999999743,0.18895564736865827,0,0
200328,0.3559999999999743,0.18,0,0
200418,1.1199999999999821,0.18,0,0
200465,0.3574999999999743,0.1815,0,0
201037,0.3619999999999743,0.1815,0,0
201270,1.1259999999999823,0.1815,0,0
201275,1.1259999999999823,0.18204758647376695,0,0
201280,1.1274999999999824,0.18354758647376695,0,0
201285,1.1274999999999824,0.18410208321167276,0,0
202241,1.1304999999999825,0.18766392987165081,0,0
202547,1.153499999999988,0.1815,0,0
203512,0.3724999999999743,0.18,0,0
203549,0.3739999999999743,0.1824373333832178,0,0
204785,0.3829999999999743,0.18,0,0
205702,1.1514999999999833,0.1822189583110739,0,0
205707,1.1529999999999834,0.1837189583110739,0,0
205712,1.1529999999999834,0.18445104491358438,0,0
205717,1.1544999999999834,0.18595104491358438,0,0
205722,1.1544999999999834,0.18669652420570917,0,0
205727,1.1559999999999835,0.18819652420570918,0,0
205737,1.1559999999999835,0.18895564736865827,0,0
205908,1.1589999999999836,0.19272865211878848,0,0
206849,1.1744999999999888,0.20882809211018655,0,0
207819,0.3994999999999743,0.1841840622763423,0,0
208540,1.170999999999984,0.18,0,0
210551,1.1984999999999897,0.18,0,0
211158,0.41899999999997434,0.2216768990864304,0,0
211752,1.20599999999999,0.18,0,0
211990,1.20749999999999,0.18,0,0
212050,1.2134999999999903,0.1815,0,0
212501,1.2134999999999903,0.18,0,0
212984,0.42499999999997434,0.18,0,0
213102,0.42499999999997434,0.18,0,0
213468,1.196499999999985,0.1931967895746102,0,0
216491,1.2404999999999913,0.19199260497735574,0,0
217302,0.43849999999997435,0.18889420594026318,0,0
218367,1.2494999999999916,0.18,0,0
219343,0.44749999999997436,0.18,0,0
219356,0.44749999999997436,0.18,0,0
219366,0.44749999999997436,0.18,0,0
219586,0.45199999999997437,0.18749383833295874,0,0
221175,1.2324999999999864,0.1815,0,0
226115,1.2699999999999878,0.1889399666815504,0,0
226734,1.2914999999999932,0.18984284771256188,0,0
226852,1.2929999999999933,0.1925973684204371,0,0
227052,0.4984999999999744,0.1828064535268265,0,0
227057,0.4999999999999744,0.1843064535268265,0,0
227062,0.4999999999999744,0.18560034615297277,0,0
227067,0.5014999999999744,0.18710034615297277,0,0
227072,0.5014999999999744,0.18838138784189887,0,0
227077,0.5029999999999744,0.18988138784189887,0,0
227082,0.5029999999999744,0.1911493012393884,0,0
227087,0.5029999999999744,0.18,0,0
227118,0.5044999999999743,0.1815,0,0
227428,1.275999999999988,0.18742376555578613,0,0
227448,1.275999999999988,0.18887617908201915,0,0
227540,1.275999999999988,0.18,0,0
227649,1.2959999999999934,0.19806524050735783,0,0
227880,1.2959999999999934,0.18,0,0
229000,1.2804999999999882,0.18,0,0
229316,1.2834999999999883,0.18583570424988832,0,0
229649,1.3049999999999937,0.1815,0,0
229781,1.2864999999999884,0.18289507750618786,0,0
230045,1.2864999999999884,0.18,0,0
230454,0.5284999999999734,0.18,0,0
239238,0.5914999999999712,0.1815,0,0
239564,1.3499999999999954,0.18,0,0
239549,1.3494999999999908,0.18,0,0
240294,1.352499999999991,0.1837871103542175,0,0
240868,1.3604999999999958,0.18,0,0
241793,0.6034999999999707,0.18200024671981713,0,0
242321,0.6049999999999707,0.18,0,0
242370,1.3629999999999913,0.18,0,0
242631,0.6064999999999706,0.18200024671981713,0,0
242662,0.6079999999999706,0.18350024671981713,0,0
243048,1.3739999999999963,0.18612382091798094,0,0
243154,1.3754999999999964,0.18762382091798094,0,0
243245,1.3769999999999964,0.1815,0,0
245065,0.6214999999999701,0.1815,0,0
245592,0.62449999999997,0.182041122687158,0,0
245636,0.62449999999997,0.18,0,0
247223,1.4024999999999974,0.18751895485368084,0,0
247652,1.4054999999999975,0.18,0,0
247677,1.4069999999999976,0.1815,0,0
247774,0.6334999999999696,0.18564746502374696,0,0
248381,0.6349999999999696,0.18,0,0
250123,0.651499999999969,0.19312697067760043,0,0
252706,0.6634999999999686,0.18,0,0
253735,1.441499999999999,0.18,0,0
253872,1.442999999999999,0.1815,0,0
296797,0.9349999999999588,0.1862597872529241,0,0
296852,1.6785000000000079,0.19219770543251782,0,0
296863,0.9349999999999588,0.18,0,0
296880,0.9349999999999588,0.18,0,0
296886,1.680000000000008,0.1820157084194357,0,0
298959,1.643500000000002,0.19353200892912448,0,0
299360,1.645000000000002,0.19589251337610492,0,0
299747,1.708500000000009,0.18202955961552286,0,0
299917,1.7115000000000091,0.18610579405973668,0,0
300238,1.646500000000002,0.1823306310398774,0,0
300382,1.7130000000000092,0.18815338053350364,0,0
300396,1.7145000000000092,0.18965338053350364,0,0
300456,1.6480000000000021,0.1846465687635351,0,0
303567,0.9709999999999575,0.19652545749175393,0,0
303702,1.7415000000000103,0.19327746605786186,0,0
305162,1.6675000000000029,0.18,0,0
307268,1.6855000000000036,0.18408870916092504,0,0
309045,1.0009999999999564,0.1854114635910998,0,0
310393,1.7080000000000044,0.1815,0,0
310965,1.015999999999957,0.18284227355296429,0,0
310976,1.017499999999957,0.1843422735529643,0,0
310945,1.7110000000000045,0.18600714830282705,0,0
311333,1.7775000000000116,0.19034364612729313,0,0
311664,1.7775000000000116,0.18,0,0
311705,1.7790000000000117,0.18262434494358235,0,0
311930,1.7805000000000117,0.18412434494358235,0,0
312530,1.7170000000000047,0.1815,0,0
312616,1.7185000000000048,0.18351570841943565,0,0
312644,1.0279999999999574,0.18,0,0
313160,1.0294999999999574,0.18,0,0
313202,1.0309999999999575,0.1815,0,0
313673,1.721500000000005,0.18,0,0
316948,1.8225000000000133,0.19764748241744393,0,0
317718,1.8270000000000135,0.20508281104486512,0,0
318028,1.8285000000000136,0.20805833930301268,0,0
319705,1.8360000000000138,0.18299605735065722,0,0
320808,1.753000000000006,0.18,0,0
320832,1.842000000000014,0.1815,0,0
320882,1.072999999999959,0.18296488824294416,0,0
321227,1.7545000000000062,0.18224547929212476,0,0
321246,1.7560000000000062,0.18374547929212476,0,0
321252,1.7560000000000062,0.18450460245507383,0,0
322045,1.8465000000000142,0.1859967943465157,0,0
321999,1.0789999999999593,0.1815,0,0
322610,1.7605000000000064,0.18,0,0
323252,1.8510000000000144,0.18299114362536434,0,0
323582,1.8525000000000145,0.18,0,0
325511,1.8600000000000148,0.18,0,0
325801,1.8615000000000148,0.1815,0,0
326823,1.866000000000015,0.1815,0,0
327366,1.7890000000000075,0.18517190788981283,0,0
328196,1.7935000000000076,0.18,0,0
329254,1.8825000000000156,0.1815,0,0
329920,1.8130000000000084,0.1884190581478469,0,0
330088,1.1284999999999612,0.18,0,0
330339,1.1314999999999613,0.18,0,0
330404,1.8145000000000084,0.18283065593266176,0,0
332113,1.8220000000000087,0.18723953984852584,0,0
332762,1.1449999999999618,0.1815,0,0
333252,1.9035000000000164,0.1815,0,0
333798,1.8340000000000092,0.1815,0,0
334132,1.8340000000000092,0.18295241352623298,0,0
334777,1.152499999999962,0.18,0,0
335152,1.1554999999999622,0.18,0,0
335158,1.1569999999999623,0.1815,0,0
335253,1.1584999999999623,0.18373208660251056,0,0
335325,1.9080000000000166,0.18,0,0
335600,1.1644999999999626,0.18587483447829928,0,0
336647,1.9095000000000166,0.18,0,0
337491,1.918500000000017,0.19415682141274546,0,0
338705,1.9245000000000172,0.18,0,0
197336,1.1219999999999868,0.18,0,0
197471,1.1079999999999817,0.18,0,0
197526,1.1094999999999817,0.1815,0,0
197719,0.33499999999997426,0.1815,0,0
197817,0.33799999999997427,0.1863151573752367,0,0
198185,1.126499999999987,0.18571966587242422,0,0
198927,1.1309999999999871,0.18578196229569596,0,0
200910,0.3604999999999743,0.18686154115903017,0,0
201189,0.3634999999999743,0.1815,0,0
201355,1.1459999999999877,0.1837730047501302,0,0
202602,0.3709999999999743,0.18862708788269958,0,0
202623,0.3709999999999743,0.18953339722540669,0,0
203095,1.154999999999988,0.18,0,0
203000,0.3724999999999743,0.18,0,0
203614,1.154999999999988,0.18,0,0
204002,0.3754999999999743,0.18,0,0
204233,0.3769999999999743,0.1815,0,0
205022,0.3829999999999743,0.18,0,0
205979,1.1589999999999836,0.1935157624730059,0,0
207175,1.1774999999999889,0.21399999999999944,0,0
207667,0.3979999999999743,0.1815,0,0
208727,1.1739999999999842,0.18,0,0
209981,0.41299999999997433,0.20896721990162606,0,0
211103,1.2014999999999898,0.1815,0,0
211588,1.20449999999999,0.18285355339059323,0,0
212213,1.1919999999999848,0.18410907162069823,0,0
212248,1.2134999999999903,0.18291354028713724,0,0
215665,0.42949999999997435,0.18293037101350196,0,0
215687,0.43099999999997435,0.18443037101350196,0,0
215829,1.234499999999991,0.18,0,0
217025,1.2129999999999856,0.18841905814784699,0,0
217180,0.43549999999997435,0.18295887731284197,0,0
219043,0.44749999999997436,0.18299384417029757,0,0
219311,1.221999999999986,0.18862479646991373,0,0
219438,1.223499999999986,0.19012479646991373,0,0
220673,1.2294999999999863,0.18733570424988824,0,0
220714,0.4624999999999744,0.18,0,0
221938,1.2659999999999922,0.1815,0,0
221985,1.2659999999999922,0.18293815334002195,0,0
222591,0.4789999999999744,0.18293815334002195,0,0
223120,0.4834999999999744,0.1815,0,0
223140,0.4834999999999744,0.1829135402871373,0,0
223686,0.4849999999999744,0.18,0,0
223789,1.2519999999999871,0.18,0,0
224024,0.4879999999999744,0.18,0,0
224259,1.2609999999999875,0.1859938383329588,0,0
224279,1.2609999999999875,0.18,0,0
224417,0.4909999999999744,0.18437505553481526,0,0
225690,0.4954999999999744,0.18,0,0
227473,0.5074999999999742,0.18822239279479594,0,0
227933,0.5104999999999741,0.19243528244057853,0,0
228820,1.2959999999999934,0.18,0,0
229048,1.2819999999999883,0.18292216396275102,0,0
229415,1.2849999999999884,0.18874021274707584,0,0
229425,0.5239999999999736,0.18,0,0
229609,0.5239999999999736,0.18,0,0
229639,0.5239999999999736,0.18,0,0
230605,1.3079999999999938,0.1825936906572929,0,0
230724,1.2939999999999887,0.1943206234134716,0,0
230908,1.309499999999994,0.18,0,0
231113,1.310999999999994,0.1815,0,0
231403,1.2984999999999889,0.18,0,0
231613,1.312499999999994,0.1815,0,0
231872,0.5359999999999732,0.1815,0,0
233371,1.3169999999999942,0.18250000000000005,0,0
234014,1.3199999999999943,0.18398429462046098,0,0
234059,1.3214999999999943,0.18645289936069637,0,0
234292,1.3244999999999945,0.19134317858725505,0,0
234461,0.5494999999999727,0.18,0,0
235066,1.3224999999999898,0.18257821723252016,0,0
235866,1.3319999999999947,0.20414385008295458,0,0
241983,1.3614999999999913,0.19109617805273668,0,0
243310,1.3659999999999914,0.18,0,0
243772,1.3674999999999915,0.18214644660940676,0,0
243823,1.3689999999999916,0.1842819622956961,0,0
243836,1.3689999999999916,0.18,0,0
243846,1.3704999999999916,0.1815,0,0
243798,1.3814999999999966,0.18553556157659723,0,0
244706,1.3764999999999918,0.18,0,0
245214,1.377999999999992,0.182077836037249,0,0
245294,0.62299999999997,0.1815,0,0
245552,0.62449999999997,0.1815,0,0
246317,1.382499999999992,0.188263808421631,0,0
248388,1.3944999999999925,0.18604760319562788,0,0
248410,1.3944999999999925,0.18,0,0
248517,1.4114999999999978,0.182041122687158,0,0
248720,1.4129999999999978,0.1815,0,0
251589,0.6589999999999687,0.1822871103542174,0,0
253575,1.4274999999999938,0.18,0,0
254070,1.4489999999999992,0.18608853640889997,0,0
254409,1.4304999999999939,0.182069628986498,0,0
255036,1.4579999999999995,0.18240630934270707,0,0
255263,0.6739999999999682,0.18,0,0
256299,1.47,0.18,0,0
256659,1.4454999999999945,0.18,0,0
256829,1.4484999999999946,0.18368128800512562,0,0
257682,0.6844999999999678,0.19749999999999962,0,0
257745,0.6859999999999677,0.19899999999999962,0,0
257760,0.6859999999999677,0.2000626666167817,0,0
257773,0.6874999999999677,0.2015626666167817,0,0
257786,0.6874999999999677,0.20264088384930176,0,0
258379,0.6904999999999676,0.18,0,0
259771,1.457499999999995,0.18900969380771449,0,0
260399,1.461999999999995,0.18380142605468255,0,0
262128,1.5060000000000013,0.1885603112572682,0,0
262513,1.4694999999999954,0.1847665834357192,0,0
262622,0.7174999999999666,0.18,0,0
265022,1.5195000000000018,0.18,0,0
265132,0.7279999999999662,0.2002600867231772,0,0
265752,1.521000000000002,0.18,0,0
267221,0.7384999999999659,0.1815,0,0
268434,1.4979999999999964,0.1853534312364649,0,0
268598,0.7474999999999655,0.1859849877956619,0,0
268656,0.7474999999999655,0.18,0,0
269858,1.552500000000003,0.1815,0,0
269865,1.5069999999999968,0.1815,0,0
270430,1.5084999999999968,0.182781041688926,0,0
270569,1.5084999999999968,0.18,0,0
271021,1.5585000000000033,0.18297044038447713,0,0
271572,1.509999999999997,0.18,0,0
272885,1.5645000000000036,0.18,0,0
274041,0.7849999999999642,0.18,0,0
275671,0.7954999999999638,0.18567292948562625,0,0
275680,1.5825000000000042,0.18283065593266187,0,0
275809,1.5249999999999975,0.18,0,0
277909,1.5915000000000046,0.18704895508641567,0,0
278736,0.8134999999999631,0.18418406227634238,0,0
278886,0.8149999999999631,0.18800793973365262,0,0
278915,1.5354999999999979,0.18591129083907496,0,0
279101,1.536999999999998,0.18741129083907496,0,0
279167,1.538499999999998,0.19037617908201906,0,0
279191,1.5945000000000047,0.1815,0,0
279403,1.541499999999998,0.19632214772464374,0,0
279430,1.541499999999998,0.18,0,0
279553,1.541499999999998,0.18148014684283845,0,0
279647,1.541499999999998,0.18,0,0
280121,1.5459999999999983,0.1815,0,0
281925,1.5579999999999987,0.18,0,0
283299,0.8329999999999624,0.1824686047402354,0,0
283447,1.6215000000000057,0.18895289936069645,0,0
284302,1.565499999999999,0.18748498779566192,0,0
284617,0.846499999999962,0.18384549150281257,0,0
286025,0.8554999999999616,0.19835820388045222,0,0
286482,0.8599999999999615,0.18220610737385382,0,0
286490,0.8599999999999615,0.18,0,0
286496,0.8614999999999614,0.1815,0,0
286679,1.630500000000006,0.1886728927784266,0,0
288487,0.873499999999961,0.18,0,0
289974,1.5895,0.18,0,0
290463,1.6395000000000064,0.18,0,0
290550,0.8884999999999604,0.1815,0,0
291099,0.8974999999999601,0.1936104909276389,0,0
293682,0.9154999999999595,0.18201204161903062,0,0
294663,1.6120000000000008,0.18,0,0
295902,1.6695000000000075,0.1877093116837252,0,0
295907,1.6695000000000075,0.18826380842163104,0,0
295912,1.6695000000000075,0.18,0,0
295918,1.6710000000000076,0.1815,0,0
295923,1.6710000000000076,0.182047586473767,0,0
295928,1.6725000000000076,0.183547586473767,0,0
295933,1.6725000000000076,0.18408870916092504,0,0
295938,1.6740000000000077,0.18558870916092504,0,0
295943,1.6740000000000077,0.18612382091798094,0,0
295954,0.927499999999959,0.18965338053350364,0,0
298630,1.6995000000000087,0.18,0,0
299660,0.9514999999999582,0.1837061073738537,0,0
299681,0.9514999999999582,0.18071895831107387,0,0
299691,0.9514999999999582,0.18,0,0
300152,1.645000000000002,0.18,0,0
300547,1.6510000000000022,0.18228711035421752,0,0
300772,0.954499999999958,0.18224547929212476,0,0
300931,0.955999999999958,0.1815,0,0
301200,0.955999999999958,0.18,0,0
302618,1.73700000000001,0.18658094185215277,0,0
304135,1.7445000000000104,0.1815,0,0
304315,1.6630000000000027,0.19259617805273682,0,0
304616,0.9814999999999571,0.2127904188464883,0,0
305695,0.982999999999957,0.18253139525976458,0,0
307882,0.9949999999999566,0.18,0,0
308566,1.694500000000004,0.1875600333184497,0,0
308595,1.696000000000004,0.18957207493748035,0,0
308634,1.696000000000004,0.190080931312116,0,0
308921,1.0009999999999564,0.18419857394531733,0,0
309640,1.7050000000000043,0.18,0,0
310521,1.7080000000000044,0.18200098663578584,0,0
199880,1.1199999999999821,0.18,0,0
199902,1.1354999999999873,0.18,0,0
199908,1.1369999999999874,0.1815,0,0
199913,1.1369999999999874,0.18,0,0
199919,1.1369999999999874,0.18070610737385373,0,0
199924,1.1369999999999874,0.18,0,0
199930,1.1384999999999874,0.1815,0,0
199935,1.1384999999999874,0.1822189583110739,0,0
199940,1.1384999999999874,0.18,0,0
199946,1.1399999999999875,0.1815,0,0
199962,0.3544999999999743,0.18669652420570917,0,0
200066,1.1414999999999875,0.18373208660251047,0,0
202331,0.3664999999999743,0.18236050444698035,0,0
202401,1.151999999999988,0.18,0,0
202702,1.153499999999988,0.18236050444698035,0,0
203033,1.154999999999988,0.1847361595033979,0,0
203531,0.3739999999999743,0.1815,0,0
203642,1.1349999999999827,0.18625978725292416,0,0
203659,1.1364999999999827,0.18775978725292417,0,0
204527,0.3814999999999743,0.1815,0,0
204544,0.3814999999999743,0.182515705379539,0,0
205747,1.1574999999999835,0.19045564736865828,0,0
232094,1.3074999999999892,0.195338245257488,0,0
232202,0.5374999999999731,0.1815,0,0
234050,0.5449999999999728,0.18234549150281257,0,0
234187,0.5464999999999728,0.18384549150281257,0,0
234317,1.3244999999999945,0.19226496135473498,0,0
235178,1.3239999999999899,0.18407821723252016,0,0
236502,1.3314999999999901,0.19771933326572652,0,0
236957,0.5779999999999716,0.182077836037249,0,0
237040,0.5794999999999716,0.18414746502374707,0,0
237062,0.5809999999999715,0.18564746502374707,0,0
237070,0.5809999999999715,0.18620931168372518,0,0
237077,0.5824999999999715,0.18770931168372518,0,0
237051,1.3344999999999902,0.2026408838493027,0,0
237115,1.3359999999999903,0.2041408838493027,0,0
237203,1.3374999999999904,0.2065782172325206,0,0
237268,1.3374999999999904,0.20750000000000052,0,0
237288,1.3374999999999904,0.18,0,0
237850,1.3404999999999905,0.18390630934270719,0,0
238982,1.3469999999999953,0.19272865211878878,0,0
239150,1.3464999999999907,0.18,0,0
239419,1.3479999999999908,0.1823159377236577,0,0
239347,0.5914999999999712,0.18,0,0
239983,1.3529999999999955,0.18,0,0
240062,0.595999999999971,0.18351204161903065,0,0
240050,1.3544999999999956,0.1815,0,0
240485,1.353999999999991,0.18,0,0
240510,0.5974999999999709,0.18,0,0
240723,1.3589999999999958,0.18,0,0
240996,0.6004999999999708,0.18,0,0
241333,1.364999999999996,0.1815,0,0
242335,1.3629999999999913,0.19327746605786236,0,0
242458,1.3709999999999962,0.1815,0,0
242749,1.3739999999999963,0.18558870916092504,0,0
242922,1.3659999999999914,0.1843270705143739,0,0
243690,1.3784999999999965,0.18201985315716154,0,0
243714,1.3799999999999966,0.18351985315716154,0,0
244034,0.6139999999999703,0.19202240722698227,0,0
244357,0.6169999999999702,0.1955344488460129,0,0
244368,0.6169999999999702,0.19605015726544858,0,0
245107,1.3874999999999968,0.18350394264934278,0,0
245150,1.388999999999997,0.18200098663578587,0,0
246931,0.6304999999999698,0.1815,0,0
246948,0.6304999999999698,0.182069628986498,0,0
247417,0.6319999999999697,0.183569628986498,0,0
254447,1.4304999999999939,0.18,0,0
254789,1.4534999999999993,0.1815,0,0
254838,1.4304999999999939,0.18,0,0
254942,1.4579999999999995,0.1815,0,0
254951,1.4304999999999939,0.18,0,0
255052,1.4579999999999995,0.18,0,0
255058,1.4579999999999995,0.18,0,0
255064,1.4594999999999996,0.1815,0,0
255069,1.4594999999999996,0.18242178276747983,0,0
255074,1.4594999999999996,0.18,0,0
255080,1.4609999999999996,0.1815,0,0
255085,1.4609999999999996,0.1824373333832178,0,0
255090,1.4624999999999997,0.1839373333832178,0,0
255095,1.4624999999999997,0.18489027922655848,0,0
255334,1.4639999999999997,0.1815,0,0
256038,1.4424999999999943,0.19207561752671065,0,0
255997,0.679999999999968,0.18890584520403686,0,0
256402,1.47,0.18,0,0
256408,1.4715,0.1815,0,0
256413,1.4715,0.1825470541566592,0,0
256418,1.4715,0.18,0,0
256424,1.473,0.1815,0,0
256429,1.473,0.18256266661678208,0,0
256434,1.4745000000000001,0.18406266661678208,0,0
256439,1.4745000000000001,0.18514088384930213,0,0
256444,1.4760000000000002,0.18664088384930214,0,0
256839,1.4790000000000003,0.18,0,0
257139,1.4835000000000005,0.186794004050207,0,0
257194,1.4835000000000005,0.18,0,0
260795,1.497000000000001,0.18279389262614618,0,0
262092,1.5060000000000013,0.18719582694355752,0,0
262794,1.4724999999999955,0.18959467554590612,0,0
263251,0.7174999999999666,0.18,0,0
263496,1.5090000000000015,0.1815,0,0
264220,1.5135000000000016,0.1815,0,0
264624,0.7264999999999663,0.19733792276042622,0,0
264710,1.5195000000000018,0.1902906883162748,0,0
265221,1.487499999999996,0.19021933326572593,0,0
265483,1.487499999999996,0.18,0,0
265801,0.7309999999999661,0.18,0,0
266007,1.4919999999999962,0.1841090716206982,0,0
266637,0.735499999999966,0.18295887731284197,0,0
270803,1.5585000000000033,0.1815,0,0
272256,0.7684999999999648,0.1859644384234028,0,0
272261,0.7699999999999647,0.1874644384234028,0,0
272266,0.7699999999999647,0.1889399666815504,0,0
272271,0.7699999999999647,0.18,0,0
272277,0.7714999999999647,0.1815,0,0
272282,0.7714999999999647,0.18297044038447713,0,0
272287,0.7729999999999646,0.18447044038447713,0,0
272292,0.7729999999999646,0.18593532862742126,0,0
272349,0.7774999999999644,0.18741129083907504,0,0
272929,0.7789999999999644,0.1815,0,0
274006,0.7849999999999642,0.18,0,0
274591,1.5219999999999974,0.1843750555348152,0,0
275185,1.578000000000004,0.185739539848526,0,0
275269,1.5795000000000041,0.18859309323911932,0,0
275833,1.5249999999999975,0.18,0,0
277778,1.5885000000000045,0.18278104168892612,0,0
278306,0.8104999999999632,0.18269857394531744,0,0
278467,1.5324999999999978,0.18588365660211606,0,0
278563,0.8119999999999632,0.1815,0,0
280270,1.5975000000000048,0.18269857394531744,0,0
280489,1.5474999999999983,0.1859849877956619,0,0
280505,1.5489999999999984,0.1874849877956619,0,0
280910,1.602000000000005,0.19070651367897007,0,0
281837,1.5564999999999987,0.18,0,0
281965,1.5579999999999987,0.18149901336421415,0,0
282478,1.5579999999999987,0.18,0,0
282493,1.5594999999999988,0.1815,0,0
282515,1.6155000000000055,0.18,0,0
283508,0.8344999999999624,0.1815,0,0
283848,1.562499999999999,0.1815,0,0
284649,0.846499999999962,0.18467612254268997,0,0
284860,1.6230000000000058,0.18,0,0
285619,0.8539999999999617,0.19535360142537816,0,0
286138,1.5714999999999992,0.18297044038447713,0,0
287634,1.5819999999999996,0.18292216396275104,0,0
288247,0.8704999999999611,0.18426046015147415,0,0
288673,0.8749999999999609,0.18,0,0
289137,0.8824999999999606,0.18,0,0
289168,0.8839999999999606,0.1815,0,0
289192,0.8839999999999606,0.182047586473767,0,0
289855,1.5895,0.1815,0,0
290753,1.6425000000000065,0.18450460245507405,0,0
291581,0.90049999999996,0.19812280842438262,0,0
292016,1.6015000000000004,0.18,0,0
293869,0.9169999999999594,0.18402775003846628,0,0
295216,1.6135000000000008,0.1826693689601227,0,0
296013,0.927499999999959,0.19020787727140942,0,0
296696,1.6770000000000078,0.19017785227535627,0,0
314875,1.8045000000000126,0.18285355339059323,0,0
316865,1.8180000000000132,0.1887906883162748,0,0
316877,1.8195000000000132,0.1902906883162748,0,0
316895,1.8210000000000133,0.19323619157836897,0,0
316951,1.7395000000000056,0.1842396878437968,0,0
317162,1.7410000000000057,0.1857396878437968,0,0
318795,1.8315000000000137,0.18298795838096935,0,0
319536,1.0594999999999586,0.1859967943465157,0,0
319737,1.0669999999999589,0.18,0,0
321425,1.0759999999999592,0.18591129083907507,0,0
321949,1.7590000000000063,0.18,0,0
322902,1.0864999999999596,0.1828950775061879,0,0
323505,1.8525000000000145,0.1815,0,0
323667,1.8540000000000145,0.18298429158056434,0,0
323751,1.0864999999999596,0.18,0,0
323819,1.0864999999999596,0.18,0,0
323986,1.7680000000000067,0.18473615950339783,0,0
325346,1.09399999999996,0.18,0,0
328118,1.1119999999999606,0.18809552586744244,0,0
328293,1.1149999999999607,0.18265450849718753,0,0
328748,1.7965000000000078,0.18,0,0
330411,1.890000000000016,0.18428104168892612,0,0
330510,1.8145000000000084,0.18,0,0
330651,1.891500000000016,0.18704895508641567,0,0
330883,1.8160000000000085,0.18,0,0
330847,1.1329999999999614,0.1824686047402354,0,0
332941,1.829500000000009,0.18876607526339015,0,0
333298,1.9035000000000164,0.18263949555301967,0,0
200495,1.1214999999999822,0.18202955961552286,0,0
